Job,Step,Total Pop,Dag_sus,Dag_exp,Dag_inf,Dag_rec,Info_sus,Info_exp,Info_inf,Info_rec,Hag_sus,Hag_exp,Hag_inf,Hag_rec
0,406,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,407,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,408,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,409,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,410,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,411,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,412,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,413,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,414,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,415,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,416,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,417,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,418,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,419,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,420,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,421,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,422,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,423,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,424,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,425,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,426,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,427,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,428,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,429,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,430,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,431,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,432,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,433,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,434,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,435,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,436,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,437,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,438,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,439,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,440,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,441,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,442,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,443,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,444,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,445,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,446,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,447,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,448,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,449,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,450,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,451,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,452,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,453,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,454,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,455,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,456,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,457,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,458,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,459,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,460,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,461,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,462,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,463,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,464,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,465,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,466,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,467,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,468,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,469,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,470,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,471,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,472,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,473,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,474,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,475,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,476,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,477,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,478,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,479,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,480,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,481,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,482,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,483,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,484,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,485,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,486,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,487,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,488,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,489,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,490,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,491,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,492,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,493,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,494,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,495,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,496,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,497,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,498,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,499,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,500,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,501,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,502,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,503,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,504,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,505,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,506,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,507,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,508,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,509,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,510,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,511,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,512,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,513,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,514,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,515,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,516,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,517,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,518,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,519,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,520,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,521,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,522,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,523,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,524,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,525,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,526,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,527,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,528,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,529,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,530,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,531,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,532,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,533,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,534,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,535,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,536,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,537,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,538,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,539,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,540,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,541,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,542,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,543,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,544,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,545,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,546,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,547,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,548,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,549,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,550,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,551,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,552,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,553,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,554,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,555,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,556,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,557,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,558,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,559,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,560,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,561,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,562,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,563,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,564,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,565,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,566,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,567,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,568,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,569,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,570,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,571,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,572,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,573,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,574,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,575,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,576,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,577,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,578,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,579,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,580,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,581,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,582,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,583,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,584,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,585,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,586,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,587,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,588,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,589,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,590,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,591,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,592,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,593,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,594,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,595,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,596,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,597,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,598,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,599,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,600,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,601,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,602,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,603,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,604,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,605,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,606,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,607,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,608,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,609,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,610,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,611,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,612,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,613,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,614,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,615,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,616,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,617,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,618,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,619,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,620,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,621,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
